2011   4  29   3  40  EMIR      -3.26     -60.23      -0.13
2011   4  29   3  40  HORT      -3.09     -59.88      -0.15
2011   4  29   3  40  IRAN      -3.11     -60.24      -0.15
2011   4  29   3  40  JPL6      -3.04     -59.93      -0.19
2011   4  29   3  40  MNCP      -3.30     -60.63      -0.09
2011   4  29   3  40  MNQI      -3.43     -60.46      -0.10
2011   4  29   3  40  PDAQ      -3.07     -60.09      -0.18
2011   4  29   3  40  PNT8      -3.07     -60.05      -0.11
2011   4  29   3  40  RDCK      -3.01     -59.94      -0.17
2011   4  29   3  40  RPDE      -2.65     -59.64      -0.19
2011   4  29   3  40  TMB7      -2.95     -60.67      -0.05
2011   4  29   3  40  TRM3      -3.00     -60.05      -0.16
2011   4  29   3  40  ZF29      -2.61     -60.21      -0.18
2011   4  29   3  40  INPA      -3.10     -59.99      -0.13
2011   4  29   3  40  NAUS      -3.02     -60.06      -0.17
2011   4  29   3  45  CDN2      -3.06     -59.97      -0.15
2011   4  29   3  45  CDN4      -3.03     -60.00      -0.16
2011   4  29   3  45  CHR5      -3.12     -60.01      -0.13
2011   4  29   3  45  CMP1      -3.11     -60.06      -0.14
2011   4  29   3  45  CTLO      -3.20     -59.92      -0.15
2011   4  29   3  45  EMBP      -2.89     -59.97      -0.21
2011   4  29   3  45  EMIR      -3.26     -60.23      -0.13
2011   4  29   3  45  HORT      -3.09     -59.88      -0.15
2011   4  29   3  45  IRAN      -3.11     -60.24      -0.15
2011   4  29   3  45  JPL6      -3.04     -59.93      -0.19
2011   4  29   3  45  MNCP      -3.30     -60.63      -0.09
2011   4  29   3  45  MNQI      -3.43     -60.46      -0.10
2011   4  29   3  45  PDAQ      -3.07     -60.09      -0.17
2011   4  29   3  45  PNT8      -3.07     -60.05      -0.11
2011   4  29   3  45  RDCK      -3.01     -59.94      -0.17
2011   4  29   3  45  RPDE      -2.65     -59.64      -0.19
2011   4  29   3  45  TMB7      -2.95     -60.67      -0.05
2011   4  29   3  45  TRM3      -3.00     -60.05      -0.16
2011   4  29   3  45  ZF29      -2.61     -60.21      -0.18
2011   4  29   3  45  INPA      -3.10     -59.99      -0.13
2011   4  29   3  45  NAUS      -3.02     -60.06      -0.17
2011   4  29   3  50  CDN2      -3.06     -59.97      -0.15
2011   4  29   3  50  CDN4      -3.03     -60.00      -0.16
2011   4  29   3  50  CHR5      -3.12     -60.01      -0.13
2011   4  29   3  50  CMP1      -3.11     -60.06      -0.14
