2011  12  31  10  20  TMB7  -2.95  -60.67  -0.08  0.731
2011  12  31  10  20  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  10  20  ZF29  -2.61  -60.21  -0.18  0.881
2011  12  31  10  20  INPA  -3.10  -59.99  -0.13  0.627
2011  12  31  10  20  NAUS  -3.02  -60.06  -0.19  0.478
2011  12  31  10  25  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  10  25  CDN4  -3.03  -60.00  -0.17  0.836
2011  12  31  10  25  CHR5  -3.12  -60.01  -0.13  0.955
2011  12  31  10  25  CMP1  -3.11  -60.06  -0.15  0.910
2011  12  31  10  25  CTLO  -3.20  -59.92  -0.17  0.642
2011  12  31  10  25  EMBP  -2.89  -59.97  -0.21  0.597
2011  12  31  10  25  EMIR  -3.26  -60.23  -0.14  0.582
2011  12  31  10  25  HORT  -3.09  -59.88  -0.17  0.567
2011  12  31  10  25  IRAN  -3.11  -60.24  -0.16  0.701
2011  12  31  10  25  JPL6  -3.04  -59.93  -0.19  0.821
2011  12  31  10  25  MNCP  -3.30  -60.63  -0.10  0.716
2011  12  31  10  25  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  10  25  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  10  25  PNT8  -3.07  -60.05  -0.18  0.403
2011  12  31  10  25  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  10  25  RPDE  -2.65  -59.64  -0.19  0.522
2011  12  31  10  25  TMB7  -2.95  -60.67  -0.07  0.731
2011  12  31  10  25  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  10  25  ZF29  -2.61  -60.21  -0.18  0.881
2011  12  31  10  25  INPA  -3.10  -59.99  -0.13  0.627
2011  12  31  10  25  NAUS  -3.02  -60.06  -0.19  0.478
2011  12  31  10  30  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  10  30  CDN4  -3.03  -60.00  -0.16  0.836
2011  12  31  10  30  CHR5  -3.12  -60.01  -0.13  0.955
2011  12  31  10  30  CMP1  -3.11  -60.06  -0.15  0.910
2011  12  31  10  30  CTLO  -3.20  -59.92  -0.16  0.642
2011  12  31  10  30  EMBP  -2.89  -59.97  -0.21  0.597
2011  12  31  10  30  EMIR  -3.26  -60.23  -0.14  0.582
2011  12  31  10  30  HORT  -3.09  -59.88  -0.16  0.567
2011  12  31  10  30  IRAN  -3.11  -60.24  -0.16  0.701
2011  12  31  10  30  JPL6  -3.04  -59.93  -0.19  0.821
2011  12  31  10  30  MNCP  -3.30  -60.63  -0.10  0.716
2011  12  31  10  30  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  10  30  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  10  30  PNT8  -3.07  -60.05  -0.12  0.388
2011  12  31  10  30  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  10  30  RPDE  -2.65  -59.64  -0.19  0.522
2011  12  31  10  30  TMB7  -2.95  -60.67  -0.04  0.716
2011  12  31  10  30  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  10  30  ZF29  -2.61  -60.21  -0.18  0.881
2011  12  31  10  30  INPA  -3.10  -59.99  -0.13  0.627
2011  12  31  10  30  NAUS  -3.02  -60.06  -0.19  0.478
2011  12  31  10  35  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  10  35  CDN4  -3.03  -60.00  -0.16  0.836
2011  12  31  10  35  CHR5  -3.12  -60.01  -0.13  0.955
2011  12  31  10  35  CMP1  -3.11  -60.06  -0.15  0.910
2011  12  31  10  35  CTLO  -3.20  -59.92  -0.16  0.642
2011  12  31  10  35  EMBP  -2.89  -59.97  -0.21  0.597
2011  12  31  10  35  EMIR  -3.26  -60.23  -0.14  0.582
2011  12  31  10  35  HORT  -3.09  -59.88  -0.16  0.567
2011  12  31  10  35  IRAN  -3.11  -60.24  -0.15  0.701
2011  12  31  10  35  JPL6  -3.04  -59.93  -0.19  0.821
2011  12  31  10  35  MNCP  -3.30  -60.63  -0.10  0.716
2011  12  31  10  35  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  10  35  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  10  35  PNT8  -3.07  -60.05  -0.18  0.418
2011  12  31  10  35  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  10  35  RPDE  -2.65  -59.64  -0.19  0.522
2011  12  31  10  35  TMB7  -2.95  -60.67  -0.04  0.716
2011  12  31  10  35  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  10  35  ZF29  -2.61  -60.21  -0.18  0.881
2011  12  31  10  35  INPA  -3.10  -59.99  -0.14  0.627
2011  12  31  10  35  NAUS  -3.02  -60.06  -0.19  0.478
2011  12  31  10  40  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  10  40  CDN4  -3.03  -60.00  -0.16  0.836
2011  12  31  10  40  CHR5  -3.12  -60.01  -0.13  0.955
2011  12  31  10  40  CMP1  -3.11  -60.06  -0.15  0.910
2011  12  31  10  40  CTLO  -3.20  -59.92  -0.16  0.642
2011  12  31  10  40  EMBP  -2.89  -59.97  -0.20  0.597
2011  12  31  10  40  EMIR  -3.26  -60.23  -0.14  0.582
2011  12  31  10  40  HORT  -3.09  -59.88  -0.16  0.567
2011  12  31  10  40  IRAN  -3.11  -60.24  -0.15  0.701
2011  12  31  10  40  JPL6  -3.04  -59.93  -0.19  0.821
2011  12  31  10  40  MNCP  -3.30  -60.63  -0.10  0.716
2011  12  31  10  40  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  10  40  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  10  40  PNT8  -3.07  -60.05  -0.17  0.418
2011  12  31  10  40  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  10  40  RPDE  -2.65  -59.64  -0.18  0.522
2011  12  31  10  40  TMB7  -2.95  -60.67  -0.07  0.731
2011  12  31  10  40  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  10  40  ZF29  -2.61  -60.21  -0.18  0.881
2011  12  31  10  40  INPA  -3.10  -59.99  -0.14  0.627
2011  12  31  10  40  NAUS  -3.02  -60.06  -0.19  0.478
2011  12  31  10  45  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  10  45  CDN4  -3.03  -60.00  -0.16  0.836
2011  12  31  10  45  CHR5  -3.12  -60.01  -0.13  0.955
2011  12  31  10  45  CMP1  -3.11  -60.06  -0.14  0.910
2011  12  31  10  45  CTLO  -3.20  -59.92  -0.16  0.642
2011  12  31  10  45  EMBP  -2.89  -59.97  -0.20  0.597
2011  12  31  10  45  EMIR  -3.26  -60.23  -0.14  0.582
2011  12  31  10  45  HORT  -3.09  -59.88  -0.16  0.567
2011  12  31  10  45  IRAN  -3.11  -60.24  -0.15  0.701
2011  12  31  10  45  JPL6  -3.04  -59.93  -0.19  0.821
2011  12  31  10  45  MNCP  -3.30  -60.63  -0.09  0.716
2011  12  31  10  45  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  10  45  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  10  45  PNT8  -3.07  -60.05  -0.16  0.478
2011  12  31  10  45  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  10  45  RPDE  -2.65  -59.64  -0.18  0.522
2011  12  31  10  45  TMB7  -2.95  -60.67  -0.07  0.731
2011  12  31  10  45  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  10  45  ZF29  -2.61  -60.21  -0.18  0.881
2011  12  31  10  45  INPA  -3.10  -59.99  -0.14  0.627
2011  12  31  10  45  NAUS  -3.02  -60.06  -0.19  0.478
2011  12  31  10  50  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  10  50  CDN4  -3.03  -60.00  -0.16  0.836
2011  12  31  10  50  CHR5  -3.12  -60.01  -0.13  0.955
2011  12  31  10  50  CMP1  -3.11  -60.06  -0.14  0.910
2011  12  31  10  50  CTLO  -3.20  -59.92  -0.16  0.642
2011  12  31  10  50  EMBP  -2.89  -59.97  -0.21  0.597
2011  12  31  10  50  EMIR  -3.26  -60.23  -0.14  0.582
2011  12  31  10  50  HORT  -3.09  -59.88  -0.15  0.567
2011  12  31  10  50  IRAN  -3.11  -60.24  -0.15  0.701
2011  12  31  10  50  JPL6  -3.04  -59.93  -0.19  0.821
2011  12  31  10  50  MNCP  -3.30  -60.63  -0.09  0.716
2011  12  31  10  50  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  10  50  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  10  50  PNT8  -3.07  -60.05  -0.16  0.478
2011  12  31  10  50  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  10  50  RPDE  -2.65  -59.64  -0.18  0.522
2011  12  31  10  50  TMB7  -2.95  -60.67  -0.08  0.731
2011  12  31  10  50  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  10  50  ZF29  -2.61  -60.21  -0.18  0.881
